commodity_name,market,price_type,date,price_usd,unit,uuid
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-02-01,177.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2010-01-01,172.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-12-01,173.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-11-01,168.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-10-01,158.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-09-01,144.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-08-01,141.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-07-01,134.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-06-01,128.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-05-01,124.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-04-01,125.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-03-01,125.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-02-01,114.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2009-01-01,110.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-12-01,123.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-11-01,141.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-10-01,150.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-09-01,168.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-08-01,182.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-07-01,187.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-06-01,189.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-05-01,190.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-04-01,188.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-03-01,185.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-02-01,177.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2008-01-01,169.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-12-01,164.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-11-01,161.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-10-01,164.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-09-01,153.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-08-01,145.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-07-01,138.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-06-01,127.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-05-01,124.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-04-01,116.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-03-01,113.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-02-01,111.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2007-01-01,111.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-12-01,111.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-11-01,109.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-10-01,113.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-09-01,113.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-08-01,113.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-07-01,115.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-06-01,114.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-05-01,105.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-04-01,102.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-03-01,102.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-02-01,104.5,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2006-01-01,101.25,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2005-12-01,103.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2005-11-01,107.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2005-10-01,112.0,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2005-09-01,115.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
"Cassava Chips (Shipments to China, f.o.b. Koh Sichang)",Thailand,EXPORT,2005-08-01,115.75,tonne,00cd388c-302b-40ce-ac91-c1f5fed38b43
