commodity_name,market,price_type,date,price_usd,unit,uuid
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2018-06-01,1946.4,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2018-05-01,2016.0,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2018-04-01,2100.04,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2018-03-01,2099.89,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2018-02-01,2153.33,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2018-01-01,2151.0,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-12-01,2320.26,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-11-01,2416.38,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-10-01,2447.03,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-09-01,2406.8,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-08-01,2429.18,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-07-01,2520.26,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-06-01,2620.79,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-05-01,2691.44,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-04-01,2714.02,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-03-01,2522.99,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-02-01,2324.0,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2017-01-01,2286.44,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-12-01,2269.54,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-11-01,2620.7,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-10-01,2497.11,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-09-01,2439.01,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-08-01,2206.9,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-07-01,2134.64,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-06-01,2118.78,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-05-01,2054.21,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-04-01,1890.05,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-03-01,1747.82,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-02-01,1763.23,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2016-01-01,1807.59,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-12-01,1905.59,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-11-01,2207.4,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-10-01,2458.14,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-09-01,2492.7,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-08-01,2515.39,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-07-01,2719.83,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-06-01,2721.69,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-05-01,2575.63,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-04-01,2379.46,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-03-01,2471.33,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-02-01,2616.67,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2015-01-01,2714.75,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-12-01,2935.1,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-11-01,3688.57,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-10-01,4195.14,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-09-01,3983.23,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-08-01,3674.08,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-07-01,3658.4,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-06-01,4030.26,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-05-01,3382.49,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-04-01,2954.7,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-03-01,2874.88,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-02-01,2783.64,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2014-01-01,2770.37,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-12-01,2902.29,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-11-01,2852.68,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-10-01,2922.5,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-09-01,2840.38,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-08-01,2674.85,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-07-01,2635.05,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-06-01,2571.56,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-05-01,2761.74,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-04-01,2964.99,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-03-01,2857.55,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-02-01,2820.41,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2013-01-01,2759.29,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2012-12-01,2779.01,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2012-11-01,2804.35,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2012-10-01,2829.32,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2012-09-01,2677.46,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2012-08-01,2564.24,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2012-07-01,2552.37,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
"Meat: Pig meat (Meat of swine, fresh, chilled or frozen)",Brazil,EXPORT,2012-06-01,2573.63,tonne,223de48c-f284-486a-8bb6-fdbdaf81a4ba
