date,price_usd,commodity_name,commodity_type,country,iso3,region,subregion,market,price_type,unit,unit_std,price_per_unit,price_source,gdp_ppp17,gdppc_ppp,gnipc_ppp,population,inflation,income_level
01/10/2009,0.63,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.63,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2009,0.63,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.63,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2009,0.63,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.63,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2010,0.54,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.54,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2010,0.54,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.54,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2010,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2010,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2010,0.54,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.54,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2010,0.55,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.55,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2010,0.64,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.64,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2010,0.64,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.64,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2010,0.66,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.66,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2010,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2010,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2010,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2011,0.73,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.73,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2011,0.73,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.73,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2011,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2011,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2011,0.78,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.78,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2011,0.78,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.78,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2011,0.78,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.78,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2011,0.77,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.77,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2011,0.77,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.77,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2011,0.77,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.77,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2011,0.76,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.76,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2011,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2012,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2012,0.72,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.72,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2012,0.66,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.66,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2012,0.66,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.66,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2012,0.72,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.72,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2012,0.71,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.71,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2012,0.7,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.7,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2012,0.71,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.71,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2012,0.71,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.71,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2012,0.72,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.72,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2012,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2012,0.77,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.77,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2013,0.78,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.78,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2013,0.78,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.78,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2013,0.78,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.78,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2013,0.79,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.79,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2013,0.77,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.77,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2013,0.77,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.77,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2013,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2013,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2013,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2013,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2013,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2013,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2014,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2014,0.76,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.76,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2014,0.76,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.76,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2014,0.75,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.75,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2015,0.74,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.74,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2015,0.66,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.66,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2015,0.65,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.65,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2015,0.65,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.65,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2015,0.64,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.64,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2015,0.64,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.64,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2015,0.65,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.65,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2015,0.64,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.64,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2015,0.62,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.62,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2015,0.62,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.62,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2015,0.61,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.61,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2015,0.6,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.6,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2016,0.61,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.61,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2016,0.6,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.6,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2016,0.62,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.62,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2016,0.64,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.64,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2016,0.64,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.64,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2016,0.64,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.64,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2016,0.63,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.63,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2016,0.61,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.61,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2016,0.61,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.61,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2016,0.6,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.6,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2016,0.6,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.6,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2016,0.6,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.6,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2017,0.59,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.59,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2017,0.59,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.59,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2017,0.59,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.59,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2017,0.59,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.59,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2017,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2017,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2017,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2017,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2017,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2017,0.59,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.59,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2017,0.59,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.59,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2017,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2018,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2018,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2018,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2018,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2018,0.57,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.57,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2018,0.57,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.57,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2018,0.56,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.56,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2018,0.56,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.56,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2018,0.58,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.58,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2018,0.56,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.56,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2018,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2018,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2019,0.52,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.52,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2019,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2019,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2019,0.54,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.54,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2019,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2019,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2019,0.55,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.55,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2019,0.54,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.54,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2019,0.52,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.52,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2019,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2019,0.53,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.53,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2019,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2020,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/02/2020,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/03/2020,0.49,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.49,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/04/2020,0.46,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.46,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/05/2020,0.49,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.49,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/06/2020,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/07/2020,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/08/2020,0.5,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.5,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/09/2020,0.5,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.5,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/10/2020,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/11/2020,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/12/2020,0.51,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.51,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
01/01/2021,0.49,Wheat (flour),Flour,Sri Lanka,LKA,Asia,Southern Asia,Colombo,Retail,Kg,kg,0.49,Domestic,3.01407E+11,15632.59248,15240,21916000,-0.429360049,High income
